date,DXY,VIX,VXN,US10YT,DJI,SPX,NDX,IXIC
2021-04-21 15:00:00,91.35,18.37,24.37,1.5714,33821.3,4134.94,13809.304,13786.268
2021-04-21 14:00:00,91.329,18.09,24.37,1.5767,33821.3,4134.94,13809.304,13786.268
2021-04-21 13:00:00,91.333,18.44,24.37,1.5749,33821.3,4134.94,13809.304,13786.268
2021-04-21 12:00:00,91.369,18.44,24.37,1.5802,33821.3,4134.94,13809.304,13786.268
2021-04-21 11:00:00,91.323,18.3,24.37,1.5767,33821.3,4134.94,13809.304,13786.268
2021-04-21 10:00:00,91.21,18.68,24.37,1.5608,33821.3,4134.94,13809.304,13786.268
2021-04-21 09:00:00,91.206,18.68,24.37,1.5626,33821.3,4134.94,13809.304,13786.268
2021-04-21 08:00:00,91.249,18.68,24.37,1.5608,33821.3,4134.94,13809.304,13786.268
2021-04-21 07:00:00,91.212,18.68,24.37,1.566,33821.3,4134.94,13809.304,13786.268
2021-04-21 06:00:00,91.202,18.68,24.37,1.5677,33821.3,4134.94,13809.304,13786.268
2021-04-21 05:00:00,91.17,18.68,24.37,1.5642,33821.3,4134.94,13809.304,13786.268
2021-04-21 04:00:00,91.204,18.68,24.37,1.5695,33821.3,4134.94,13809.304,13786.268
2021-04-21 03:00:00,91.221,18.68,24.37,1.566,33821.3,4134.94,13809.304,13786.268
2021-04-21 02:00:00,91.204,18.68,24.37,1.566,33821.3,4134.94,13809.304,13786.268
2021-04-21 01:00:00,91.198,18.68,24.37,1.566,33821.3,4134.94,13809.304,13786.268
2021-04-21 00:00:00,91.197,18.68,24.37,1.5607,33821.3,4134.94,13809.304,13786.268
2021-04-20 23:00:00,91.213,18.46,24.11,1.5642,33820.7,4134.29,13806.078,13783.171
2021-04-20 22:00:00,91.241,19.32,25.31,1.5624,33700.04,4120.72,13754.853,13725.193
2021-04-20 21:00:00,91.243,18.78,24.84,1.5624,33784.26,4131.33,13804.962,13772.604
2021-04-20 20:00:00,91.214,18.54,24.62,1.5642,33840.47,4132.24,13789.35,13763.066
2021-04-20 19:00:00,91.119,18.98,24.33,1.5589,33781.72,4126.56,13777.465,13751.021
2021-04-20 18:00:00,91.085,19.06,24.41,1.5765,33845.21,4135.93,13816.572,13788.178
2021-04-20 17:00:00,91.104,18.09,23.54,1.5889,33966.57,4155.87,13915.975,13908.337
2021-04-20 16:00:00,91.173,18.4,22.82,1.6066,34077.63,4163.26,13907.671,13914.765
2021-04-20 15:00:00,91.056,18.36,22.82,1.596,34077.63,4163.26,13907.671,13914.765
2021-04-20 14:00:00,91.084,18.45,22.82,1.5977,34077.63,4163.26,13907.671,13914.765
2021-04-20 13:00:00,91.029,18.52,22.82,1.6066,34077.63,4163.26,13907.671,13914.765
2021-04-20 12:00:00,90.962,17.74,22.82,1.626,34077.63,4163.26,13907.671,13914.765
2021-04-20 11:00:00,90.941,17.38,22.82,1.6189,34077.63,4163.26,13907.671,13914.765
2021-04-20 10:00:00,90.913,17.29,22.82,1.6278,34077.63,4163.26,13907.671,13914.765
2021-04-20 09:00:00,90.943,17.29,22.82,1.6172,34077.63,4163.26,13907.671,13914.765
2021-04-20 08:00:00,90.926,17.29,22.82,1.6119,34077.63,4163.26,13907.671,13914.765
2021-04-20 07:00:00,90.907,17.29,22.82,1.6082,34077.63,4163.26,13907.671,13914.765
2021-04-20 06:00:00,90.982,17.29,22.82,1.6117,34077.63,4163.26,13907.671,13914.765
2021-04-20 05:00:00,91.05,17.29,22.82,1.6153,34077.63,4163.26,13907.671,13914.765
2021-04-20 04:00:00,91.076,17.29,22.82,1.6082,34077.63,4163.26,13907.671,13914.765
2021-04-20 03:00:00,91.05,17.29,22.82,1.5994,34077.63,4163.26,13907.671,13914.765
2021-04-20 02:00:00,91.082,17.29,22.82,1.61,34077.63,4163.26,13907.671,13914.765
2021-04-20 01:00:00,91.094,17.29,22.82,1.61,34077.63,4163.26,13907.671,13914.765
2021-04-20 00:00:00,91.092,17.29,22.82,1.6082,34077.63,4163.26,13907.671,13914.765
2021-04-19 23:00:00,91.096,17.44,23.13,1.6011,34080.6,4164.14,13911.061,13918.932
2021-04-19 22:00:00,91.069,17.69,23.33,1.5994,34083.87,4163.31,13896.183,13904.19
2021-04-19 21:00:00,91.103,17.98,23.37,1.5994,34049.05,4159.2,13888.59,13896.446
2021-04-19 20:00:00,91.078,18.32,23.73,1.5905,34001.87,4154.62,13860.278,13863.994
2021-04-19 19:00:00,91.136,17.99,23.12,1.587,34056.51,4160.98,13891.569,13892.378
2021-04-19 18:00:00,91.134,17.54,22.48,1.5835,34047.44,4165.98,13935.056,13927.826
2021-04-19 17:00:00,91.143,17.07,21.83,1.6047,34096.95,4178.93,14006.246,14024.888
2021-04-19 16:00:00,91.039,17.13,20.51,1.5994,34200.67,4185.47,14041.908,14052.342
2021-04-19 15:00:00,91.096,17.2,20.51,1.5852,34200.67,4185.47,14041.908,14052.342
2021-04-19 14:00:00,91.068,17.17,20.51,1.5729,34200.67,4185.47,14041.908,14052.342
2021-04-19 13:00:00,91.094,17.1,20.51,1.5588,34200.67,4185.47,14041.908,14052.342
2021-04-19 12:00:00,91.179,17.04,20.51,1.5623,34200.67,4185.47,14041.908,14052.342
2021-04-19 11:00:00,91.235,17.02,20.51,1.5606,34200.67,4185.47,14041.908,14052.342
2021-04-19 10:00:00,91.527,16.25,20.51,1.5606,34200.67,4185.47,14041.908,14052.342
2021-04-19 09:00:00,91.567,16.25,20.51,1.5676,34200.67,4185.47,14041.908,14052.342
2021-04-19 08:00:00,91.629,16.25,20.51,1.5694,34200.67,4185.47,14041.908,14052.342
2021-04-19 07:00:00,91.658,16.25,20.51,1.5675,34200.67,4185.47,14041.908,14052.342
2021-04-19 06:00:00,91.678,16.25,20.51,1.564,34200.67,4185.47,14041.908,14052.342
2021-04-19 05:00:00,91.74,16.25,20.51,1.564,34200.67,4185.47,14041.908,14052.342
2021-04-19 04:00:00,91.657,16.25,20.51,1.5657,34200.67,4185.47,14041.908,14052.342
2021-04-19 03:00:00,91.619,16.25,20.51,1.5781,34200.67,4185.47,14041.908,14052.342
2021-04-19 02:00:00,91.601,16.25,20.51,1.5904,34200.67,4185.47,14041.908,14052.342
2021-04-19 01:00:00,91.537,16.25,20.51,1.5904,34200.67,4185.47,14041.908,14052.342
2021-04-17 04:00:00,91.537,16.25,20.51,1.5904,34200.67,4185.47,14041.908,14052.342
2021-04-17 03:00:00,91.537,16.25,20.51,1.5904,34200.67,4185.47,14041.908,14052.342
2021-04-17 02:00:00,91.537,16.25,20.51,1.5904,34200.67,4185.47,14041.908,14052.342
2021-04-17 01:00:00,91.537,16.25,20.51,1.5904,34200.67,4185.47,14041.908,14052.342
2021-04-17 00:00:00,91.537,16.25,20.51,1.5834,34200.67,4185.47,14041.908,14052.342
2021-04-16 23:00:00,91.543,16.08,20.51,1.5869,34197.33,4184.71,14038.399,14048.625
2021-04-16 22:00:00,91.556,16.32,20.36,1.5728,34215.4,4186.72,14040.612,14051.519
2021-04-16 21:00:00,91.569,16.32,20.91,1.5798,34133.26,4177.16,14008.823,14016.03
2021-04-16 20:00:00,91.552,16.32,21.2,1.5781,34122.55,4178.17,14032.576,14033.552
2021-04-16 19:00:00,91.558,16.36,21.09,1.5798,34122.99,4176.22,14014.88,14023.608
2021-04-16 18:00:00,91.562,16.53,21.38,1.5781,34157.33,4178.75,14015.198,14026.499
2021-04-16 17:00:00,91.607,16.77,21.68,1.5869,34149.37,4173.23,13974.575,13984.085
2021-04-16 16:00:00,91.556,16.58,21.68,1.5886,34035.99,4170.42,14026.195,14038.763
2021-04-16 15:00:00,91.559,16.57,21.68,1.5622,34035.99,4170.42,14026.195,14038.763
2021-04-16 14:00:00,91.537,16.69,21.68,1.571,34035.99,4170.42,14026.195,14038.763
2021-04-16 13:00:00,91.599,16.59,21.68,1.5745,34035.99,4170.42,14026.195,14038.763
2021-04-16 12:00:00,91.633,16.65,21.68,1.5834,34035.99,4170.42,14026.195,14038.763
2021-04-16 11:00:00,91.588,16.62,21.68,1.5886,34035.99,4170.42,14026.195,14038.763
2021-04-16 10:00:00,91.75,16.57,21.68,1.5816,34035.99,4170.42,14026.195,14038.763
2021-04-16 09:00:00,91.67,16.57,21.68,1.5834,34035.99,4170.42,14026.195,14038.763
2021-04-16 08:00:00,91.715,16.57,21.68,1.5816,34035.99,4170.42,14026.195,14038.763
2021-04-16 07:00:00,91.761,16.57,21.68,1.5812,34035.99,4170.42,14026.195,14038.763
2021-04-16 06:00:00,91.804,16.57,21.68,1.583,34035.99,4170.42,14026.195,14038.763
2021-04-16 05:00:00,91.762,16.57,21.68,1.5812,34035.99,4170.42,14026.195,14038.763
2021-04-16 04:00:00,91.753,16.57,21.68,1.5671,34035.99,4170.42,14026.195,14038.763
2021-04-16 03:00:00,91.664,16.57,21.68,1.5671,34035.99,4170.42,14026.195,14038.763
2021-04-16 02:00:00,91.668,16.57,21.68,1.5742,34035.99,4170.42,14026.195,14038.763
2021-04-16 01:00:00,91.68,16.57,21.68,1.5742,34035.99,4170.42,14026.195,14038.763
2021-04-16 00:00:00,91.684,16.57,21.68,1.5777,34035.99,4170.42,14026.195,14038.763
2021-04-15 23:00:00,91.625,16.5,21.56,1.5513,34030.26,4169.69,14022.427,14035.36
2021-04-15 22:00:00,91.623,16.57,21.78,1.5303,34003.38,4165.51,14006.363,14021.026
2021-04-15 21:00:00,91.668,16.82,21.89,1.5373,33990.93,4166.39,14020.799,14033.456
2021-04-15 20:00:00,91.656,16.83,22.25,1.5408,34024.35,4168.72,14017.028,14024.152
2021-04-15 19:00:00,91.708,16.77,22.27,1.5584,34006.71,4160.77,13967.554,13994.438
2021-04-15 18:00:00,91.646,16.47,22.35,1.5654,33995.19,4161.68,13989.467,14011.114
2021-04-15 17:00:00,91.621,16.7,22.67,1.5883,33970.59,4151.57,13959.906,13993.207
2021-04-15 16:00:00,91.721,16.75,22.64,1.5953,33730.89,4124.66,13803.914,13857.84
2021-04-15 15:00:00,91.661,16.74,22.64,1.6165,33730.89,4124.66,13803.914,13857.84
2021-04-15 14:00:00,91.708,16.85,22.64,1.613,33730.89,4124.66,13803.914,13857.84
2021-04-15 13:00:00,91.596,16.89,22.64,1.6148,33730.89,4124.66,13803.914,13857.84
2021-04-15 12:00:00,91.594,16.87,22.64,1.613,33730.89,4124.66,13803.914,13857.84
2021-04-15 11:00:00,91.596,16.77,22.64,1.6183,33730.89,4124.66,13803.914,13857.84
2021-04-15 10:00:00,91.661,16.99,22.64,1.6307,33730.89,4124.66,13803.914,13857.84
2021-04-15 09:00:00,91.684,16.99,22.64,1.6378,33730.89,4124.66,13803.914,13857.84
2021-04-15 08:00:00,91.7,16.99,22.64,1.6325,33730.89,4124.66,13803.914,13857.84
2021-04-15 07:00:00,91.675,16.99,22.64,1.6323,33730.89,4124.66,13803.914,13857.84
2021-04-15 06:00:00,91.682,16.99,22.64,1.6359,33730.89,4124.66,13803.914,13857.84
2021-04-15 05:00:00,91.676,16.99,22.64,1.6412,33730.89,4124.66,13803.914,13857.84
2021-04-15 04:00:00,91.59,16.99,22.64,1.6447,33730.89,4124.66,13803.914,13857.84
2021-04-15 03:00:00,91.622,16.99,22.64,1.6412,33730.89,4124.66,13803.914,13857.84
2021-04-15 02:00:00,91.635,16.99,22.64,1.6341,33730.89,4124.66,13803.914,13857.84
2021-04-15 01:00:00,91.647,16.99,22.64,1.6341,33730.89,4124.66,13803.914,13857.84
2021-04-15 00:00:00,91.647,16.99,22.64,1.6341,33730.89,4124.66,13803.914,13857.84
2021-04-14 23:00:00,91.632,17.24,22.98,1.6341,33739.48,4125.85,13811.571,13863.753
2021-04-14 22:00:00,91.69,17.49,23.12,1.6376,33744.55,4125.67,13814.282,13870.072
2021-04-14 21:00:00,91.647,17.07,22.7,1.6412,33810.75,4133.26,13841.607,13900.806
2021-04-14 20:00:00,91.592,16.65,22.31,1.6447,33878.01,4146.6,13921.276,13977.444
2021-04-14 19:00:00,91.652,16.87,22.55,1.6359,33890.15,4146.68,13915.421,13971.399
